ds,yhat,yhat_lower,yhat_upper,fecha,afluencia,zscore_robusto,anomalia_mad,det_prophet,det_mad,prioridad_auditoria,linea,estacion,impacto_pasajeros,direccion_anomalia
2022-10-10,8754.421350158002,7183.379479071023,10396.530532052171,2022-10-10,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8754.0,Baja (Caída atípica)
2022-10-11,8704.080565834636,7132.63090979107,10269.736939207634,2022-10-11,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8704.0,Baja (Caída atípica)
2022-10-12,8831.319525888466,7277.661824142476,10341.048957138959,2022-10-12,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8831.0,Baja (Caída atípica)
2022-10-13,8666.296702640762,7122.099594519281,10135.169732825532,2022-10-13,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8666.0,Baja (Caída atípica)
2022-10-14,8753.804003065643,7311.197421231312,10287.17858758831,2022-10-14,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8754.0,Baja (Caída atípica)
2022-10-15,7472.092964879728,5978.655512010741,8911.66317591466,2022-10-15,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7472.0,Baja (Caída atípica)
2022-10-16,5340.956789261774,3854.1839701423746,6861.583169559838,2022-10-16,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5341.0,Baja (Caída atípica)
2022-10-17,8753.407165026527,7168.286196784484,10232.960743500495,2022-10-17,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8753.0,Baja (Caída atípica)
2022-10-18,8697.65930075558,7204.762971149537,10225.114850200802,2022-10-18,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8698.0,Baja (Caída atípica)
2022-10-19,8820.52730373359,7346.924079027718,10434.455778083218,2022-10-19,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8821.0,Baja (Caída atípica)
2022-10-20,8652.319674847753,7240.836738467007,10118.508909145052,2022-10-20,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8652.0,Baja (Caída atípica)
2022-10-21,8737.955091122187,7313.40819485343,10314.467955887,2022-10-21,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8738.0,Baja (Caída atípica)
2022-10-22,7455.786118579031,6001.651436617294,8914.154191262776,2022-10-22,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-7456.0,Baja (Caída atípica)
2022-10-23,5325.679259894072,3906.0199207322253,6767.210551892235,2022-10-23,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-5326.0,Baja (Caída atípica)
2022-10-24,8740.690317292137,7258.470530602476,10279.489054774695,2022-10-24,0,0.0,False,True,False,ALTA (Solo Prophet),linea 1,balbuena,-8741.0,Baja (Caída atípica)
